                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.7647,                0.75382,                0.88338,                0.75352,                0.66034,                0.72337,                0.25421,                 2.2603,                0.90293,                0.94773,              0.0016931,              0.0016931,              0.0016931
                    158,                 1.7995,                0.75403,                0.88267,                0.80904,                0.69764,                0.77153,                0.29841,                 2.0787,                0.86036,                0.92736,              0.0016911,              0.0016911,              0.0016911
                    159,                 1.7756,                0.75443,                 0.8779,                0.81404,                0.72765,                0.78561,                0.31625,                 2.0196,                0.84022,                 0.9205,              0.0016891,              0.0016891,              0.0016891
                    160,                 1.7043,                0.72032,                0.87473,                0.80921,                0.68652,                0.75845,                0.28974,                  2.132,                 0.8694,                0.93294,              0.0016872,              0.0016872,              0.0016872
                    161,                 1.6833,                0.71711,                0.87582,                0.84754,                0.70615,                0.78246,                0.31268,                 2.0279,                0.83525,                0.92463,              0.0016852,              0.0016852,              0.0016852
                    162,                 1.6776,                0.72348,                0.87376,                0.84174,                0.70484,                0.78217,                0.30503,                 2.0924,                0.84952,                0.92916,              0.0016832,              0.0016832,              0.0016832
                    163,                 1.6428,                0.70563,                0.87101,                0.81782,                0.71391,                0.78689,                  0.315,                 2.0193,                0.83966,                 0.9136,              0.0016812,              0.0016812,              0.0016812
                    164,                 1.6506,                 0.7129,                0.86719,                0.81729,                0.67212,                0.76498,                0.30229,                  2.067,                 0.8522,                0.92095,              0.0016792,              0.0016792,              0.0016792
                    165,                 1.6671,                0.70806,                0.86651,                0.77568,                0.69045,                0.75257,                0.29417,                 2.0789,                0.88489,                0.91771,              0.0016773,              0.0016773,              0.0016773
                    166,                 1.6451,                0.71549,                0.87116,                0.81336,                0.72055,                0.78075,                0.30198,                 2.0631,                0.85041,                0.92433,              0.0016753,              0.0016753,              0.0016753
                    167,                 1.6483,                0.71358,                 0.8747,                0.81624,                0.70812,                0.78302,                0.31217,                 2.0306,                0.85103,                0.91897,              0.0016733,              0.0016733,              0.0016733
                    168,                 1.6457,                0.71151,                0.86844,                0.82264,                0.68907,                0.77265,                0.30664,                 2.0259,                0.84417,                0.91926,              0.0016713,              0.0016713,              0.0016713
                    169,                  1.615,                0.69975,                0.87287,                0.81638,                0.67997,                0.74006,                 0.2707,                 2.1692,                0.87788,                0.94721,              0.0016693,              0.0016693,              0.0016693
                    170,                 1.7161,                0.71391,                0.87472,                 0.8381,                0.71144,                0.78325,                0.31046,                 2.0402,                 0.8455,                0.92158,              0.0016674,              0.0016674,              0.0016674
                    171,                 1.6966,                0.72341,                0.86409,                0.81876,                0.72436,                0.78339,                0.30288,                 2.0514,                0.84722,                0.92007,              0.0016654,              0.0016654,              0.0016654
                    172,                  1.733,                0.72764,                0.87172,                0.80769,                0.70641,                0.76621,                  0.298,                 2.0425,                0.84641,                 0.9238,              0.0016634,              0.0016634,              0.0016634
                    173,                 1.6608,                0.70878,                0.86944,                0.78024,                0.71335,                  0.764,                0.28146,                 2.1138,                0.86352,                 0.9271,              0.0016614,              0.0016614,              0.0016614
                    174,                 1.7212,                0.73573,                0.88408,                0.79377,                0.70484,                0.76182,                0.29515,                 2.0624,                0.86526,                0.92058,              0.0016594,              0.0016594,              0.0016594
                    175,                 1.7233,                0.73492,                0.87526,                0.79351,                0.70671,                0.76655,                0.30053,                 2.0739,                0.86381,                0.92484,              0.0016575,              0.0016575,              0.0016575
                    176,                 1.6581,                0.71352,                0.86448,                 0.7714,                0.67474,                0.73929,                0.27777,                 2.1838,                0.88404,                0.93711,              0.0016555,              0.0016555,              0.0016555
                    177,                 1.6783,                0.71625,                0.87513,                0.78356,                0.71553,                0.76469,                 0.3001,                 2.0687,                0.84913,                0.91884,              0.0016535,              0.0016535,              0.0016535
                    178,                 1.6659,                0.70915,                0.86961,                0.76962,                0.71401,                0.76298,                0.28708,                 2.1444,                0.86901,                0.93121,              0.0016515,              0.0016515,              0.0016515
                    179,                 1.6769,                0.70909,                0.87356,                0.77793,                0.70611,                0.76277,                0.30333,                 2.0662,                0.84217,                0.91791,              0.0016495,              0.0016495,              0.0016495
                    180,                 1.6589,                0.70915,                0.87552,                0.80833,                0.70157,                 0.7734,                0.31492,                 2.0316,                0.83707,                0.91656,              0.0016476,              0.0016476,              0.0016476
                    181,                 1.6316,                 0.7176,                0.86022,                0.77424,                0.68455,                0.75512,                0.29321,                 2.1357,                0.86084,                0.92455,              0.0016456,              0.0016456,              0.0016456
                    182,                  1.664,                0.71692,                  0.855,                0.78603,                0.72607,                0.78102,                0.30023,                 2.1323,                0.85583,                0.92916,              0.0016436,              0.0016436,              0.0016436
                    183,                 1.6911,                0.71005,                0.86745,                0.80977,                0.70353,                0.75149,                0.28949,                 2.1151,                0.86381,                0.93116,              0.0016416,              0.0016416,              0.0016416
                    184,                 1.6544,                 0.7072,                0.86907,                0.81088,                0.70288,                0.77685,                0.30359,                 2.1049,                0.85057,                0.92712,              0.0016396,              0.0016396,              0.0016396
                    185,                 1.6637,                 0.7163,                0.85637,                 0.8181,                 0.7055,                0.77776,                0.30127,                 2.1186,                0.84646,                0.92868,              0.0016377,              0.0016377,              0.0016377
                    186,                 1.6786,                0.72519,                0.86006,                0.81255,                0.71489,                0.77155,                0.30222,                 2.0983,                0.84288,                 0.9322,              0.0016357,              0.0016357,              0.0016357
                    187,                 1.5621,                0.67877,                0.86169,                0.81067,                0.70053,                 0.7746,                0.30843,                 2.0913,                0.84255,                0.92788,              0.0016337,              0.0016337,              0.0016337
                    188,                 1.6055,                0.69164,                0.86081,                0.79965,                0.68435,                0.75504,                0.29742,                  2.119,                0.85285,                 0.9315,              0.0016317,              0.0016317,              0.0016317
                    189,                 1.5679,                0.67451,                 0.8607,                 0.8213,                0.71204,                0.78298,                0.31809,                 2.0579,                0.82641,                0.91906,              0.0016297,              0.0016297,              0.0016297
                    190,                 1.6047,                0.68662,                0.87058,                0.80903,                0.71597,                0.76632,                0.30387,                 2.0994,                0.84349,                0.93851,              0.0016278,              0.0016278,              0.0016278
                    191,                 1.6418,                0.69577,                0.86497,                0.83165,                0.69634,                0.77223,                0.30706,                 2.0818,                0.84092,                0.93646,              0.0016258,              0.0016258,              0.0016258
                    192,                 1.6338,                 0.6965,                0.85551,                0.81439,                0.70942,                0.78531,                0.30902,                 2.0757,                0.83233,                0.92853,              0.0016238,              0.0016238,              0.0016238
                    193,                 1.6309,                0.69329,                0.86685,                0.82034,                0.71728,                0.77969,                0.30865,                 2.0938,                0.84621,                0.93874,              0.0016218,              0.0016218,              0.0016218
                    194,                 1.7145,                0.71858,                0.87058,                0.83322,                0.68335,                0.77261,                0.31112,                 2.0588,                0.82977,                0.92881,              0.0016198,              0.0016198,              0.0016198
                    195,                 1.6415,                0.70531,                0.86722,                0.81613,                0.68783,                0.77391,                0.29814,                 2.1251,                0.85955,                0.93381,              0.0016179,              0.0016179,              0.0016179
                    196,                 1.6182,                0.69161,                0.86275,                0.82744,                0.71531,                0.77466,                0.30798,                 2.0525,                0.84254,                0.92821,              0.0016159,              0.0016159,              0.0016159
                    197,                 1.6122,                0.69175,                0.86293,                0.82909,                0.72644,                0.79973,                0.32271,                  2.051,                0.83628,                0.92353,              0.0016139,              0.0016139,              0.0016139
                    198,                  1.564,                0.67779,                0.85844,                0.81966,                0.71139,                0.78581,                0.31323,                  2.042,                0.83172,                0.91888,              0.0016119,              0.0016119,              0.0016119
                    199,                 1.5246,                0.67083,                0.85846,                0.83161,                0.70784,                 0.7769,                0.30687,                 2.0628,                0.83376,                0.92528,              0.0016099,              0.0016099,              0.0016099
                    200,                 1.6157,                0.68845,                0.86828,                0.82211,                0.69961,                0.77173,                0.30089,                 2.0887,                0.85408,                0.92437,               0.001608,               0.001608,               0.001608
                    201,                 1.6328,                0.69576,                 0.8603,                0.75797,                  0.625,                0.69092,                0.23583,                 2.2788,                0.88968,                0.94813,               0.001606,               0.001606,               0.001606
                    202,                 1.6332,                0.70309,                0.86098,                0.78172,                0.70157,                0.75879,                0.28598,                  2.103,                0.87366,                0.92482,               0.001604,               0.001604,               0.001604
                    203,                 1.6243,                0.69718,                0.86425,                0.78977,                0.70681,                0.76712,                0.29462,                 2.1244,                 0.8549,                0.93081,               0.001602,               0.001602,               0.001602
                    204,                 1.6019,                0.68201,                0.86111,                0.77429,                0.67932,                0.73806,                0.27156,                 2.2395,                 0.8771,                0.94328,                 0.0016,                 0.0016,                 0.0016
                    205,                 1.5739,                0.68128,                0.85273,                 0.7955,                0.73063,                0.77468,                0.30084,                 2.0856,                0.84596,                0.92603,              0.0015981,              0.0015981,              0.0015981
                    206,                 1.6013,                0.68227,                0.86352,                0.81919,                0.72448,                0.79124,                0.31015,                 2.0486,                 0.8356,                0.92091,              0.0015961,              0.0015961,              0.0015961
                    207,                 1.6145,                0.69517,                0.85852,                0.81071,                0.70071,                0.76935,                0.27392,                 2.1968,                0.86679,                0.93839,              0.0015941,              0.0015941,              0.0015941
                    208,                 1.6036,                0.68831,                0.85721,                0.81508,                0.71401,                0.78126,                0.30554,                 2.0627,                0.82936,                0.92151,              0.0015921,              0.0015921,              0.0015921
                    209,                 1.5401,                0.65764,                0.85449,                 0.8167,                 0.7127,                0.78394,                0.30564,                 2.1033,                0.82936,                0.92816,              0.0015901,              0.0015901,              0.0015901
                    210,                 1.5305,                0.67652,                0.85756,                0.82625,                0.71267,                0.78735,                0.30122,                 2.1167,                0.82868,                0.92954,              0.0015882,              0.0015882,              0.0015882
                    211,                 1.5447,                0.65961,                0.85504,                0.81479,                0.68522,                0.77229,                0.28867,                 2.1531,                0.84518,                0.93331,              0.0015862,              0.0015862,              0.0015862
                    212,                 1.5556,                0.66364,                 0.8629,                 0.8138,                 0.6979,                0.78077,                0.30056,                 2.1225,                0.86072,                0.93149,              0.0015842,              0.0015842,              0.0015842
                    213,                 1.5997,                0.69135,                0.85231,                0.79823,                0.70419,                0.77645,                0.30774,                 2.0863,                0.83834,                0.92423,              0.0015822,              0.0015822,              0.0015822
                    214,                 1.5929,                0.68761,                0.85502,                0.80953,                0.70096,                0.77289,                0.31194,                 2.0817,                0.84342,                0.92876,              0.0015802,              0.0015802,              0.0015802
                    215,                  1.594,                0.67598,                0.85421,                0.82685,                0.71569,                0.78931,                0.32552,                  2.032,                0.83907,                0.92191,              0.0015783,              0.0015783,              0.0015783
                    216,                 1.5826,                0.67447,                0.85757,                0.82178,                0.72251,                0.79125,                0.32425,                 2.0177,                0.82292,                0.91956,              0.0015763,              0.0015763,              0.0015763
                    217,                 1.5304,                0.66425,                0.85601,                0.81537,                0.72251,                0.77733,                0.31327,                 2.0282,                0.83577,                0.91935,              0.0015743,              0.0015743,              0.0015743
                    218,                 1.5251,                0.66184,                0.84997,                 0.8276,                0.72775,                0.79425,                0.31656,                 2.0471,                 0.8219,                0.92033,              0.0015723,              0.0015723,              0.0015723
                    219,                 1.6342,                0.69002,                0.86137,                0.83683,                0.71827,                0.78417,                0.31073,                 2.0464,                0.83782,                0.92379,              0.0015703,              0.0015703,              0.0015703
                    220,                 1.5364,                0.67314,                0.86307,                0.82665,                0.72404,                0.77982,                0.30958,                 2.0333,                0.82998,                0.92123,              0.0015684,              0.0015684,              0.0015684
                    221,                  1.595,                0.68023,                0.85825,                0.82672,                0.70878,                0.78992,                0.31062,                 2.0618,                0.83254,                0.92248,              0.0015664,              0.0015664,              0.0015664
                    222,                 1.5874,                0.67241,                0.85719,                0.78561,                0.71703,                0.77304,                0.30034,                 2.0701,                0.83619,                0.92742,              0.0015644,              0.0015644,              0.0015644
                    223,                 1.6123,                0.68953,                0.85752,                0.80881,                0.73369,                0.78985,                0.31331,                 2.0553,                0.83576,                0.92872,              0.0015624,              0.0015624,              0.0015624
                    224,                 1.5641,                0.66909,                0.85761,                0.80869,                0.74139,                0.79183,                0.30157,                 2.1005,                0.84499,                0.92816,              0.0015604,              0.0015604,              0.0015604
                    225,                 1.5164,                0.66416,                0.85635,                0.79882,                0.72579,                0.78023,                0.31206,                 2.0568,                0.84423,                0.92059,              0.0015585,              0.0015585,              0.0015585
                    226,                 1.5503,                0.67751,                0.85651,                0.79758,                0.67474,                0.75905,                0.29478,                  2.121,                0.90229,                0.92638,              0.0015565,              0.0015565,              0.0015565
                    227,                 1.5801,                0.68786,                0.85249,                0.81287,                0.65249,                0.74211,                0.29797,                 2.0629,                0.96864,                0.92108,              0.0015545,              0.0015545,              0.0015545
                    228,                 1.5495,                0.66505,                0.84898,                0.81805,                0.68848,                0.76626,                0.29423,                   2.11,                0.88503,                0.92644,              0.0015525,              0.0015525,              0.0015525
                    229,                 1.5864,                0.67512,                0.85928,                0.80538,                 0.7231,                 0.7749,                0.30051,                 2.0723,                0.84024,                0.92189,              0.0015505,              0.0015505,              0.0015505
                    230,                 1.6201,                0.68491,                0.85906,                 0.8061,                0.73102,                0.78636,                0.30659,                 2.0666,                 0.8491,                0.92207,              0.0015486,              0.0015486,              0.0015486
                    231,                  1.547,                0.66671,                0.85735,                0.83489,                0.72317,                 0.7934,                0.31754,                 2.0204,                0.82521,                0.91483,              0.0015466,              0.0015466,              0.0015466
                    232,                 1.5491,                0.66785,                 0.8546,                0.84241,                 0.7127,                0.78612,                0.31487,                 2.0415,                0.82065,                0.91568,              0.0015446,              0.0015446,              0.0015446
                    233,                 1.5627,                0.67093,                0.84979,                0.85335,                0.71793,                0.79325,                 0.3233,                 2.0549,                0.82599,                0.91465,              0.0015426,              0.0015426,              0.0015426
                    234,                 1.6148,                0.68654,                0.85335,                0.84035,                0.71998,                0.78961,                0.31287,                 2.0571,                0.84479,                0.91739,              0.0015406,              0.0015406,              0.0015406
                    235,                 1.5199,                0.66618,                  0.854,                 0.8533,                0.71948,                0.80011,                0.32049,                 2.0336,                0.81847,                0.91548,              0.0015387,              0.0015387,              0.0015387
                    236,                 1.5741,                0.67346,                0.84646,                0.83694,                0.73102,                 0.8013,                 0.3235,                 2.0681,                0.80902,                0.92431,              0.0015367,              0.0015367,              0.0015367
                    237,                 1.5371,                0.66678,                0.84861,                0.81672,                0.72775,                0.78522,                0.31919,                 2.0333,                0.82059,                0.92552,              0.0015347,              0.0015347,              0.0015347
                    238,                 1.5871,                 0.6692,                0.85326,                0.82649,                0.72948,                0.79205,                0.31402,                 2.0745,                0.82361,                0.92721,              0.0015327,              0.0015327,              0.0015327
                    239,                 1.5408,                0.65668,                0.84967,                0.81919,                0.75017,                0.80098,                0.31875,                 2.0622,                0.81705,                0.92546,              0.0015307,              0.0015307,              0.0015307
                    240,                 1.5154,                0.66353,                0.85145,                0.82152,                0.68586,                0.77043,                0.29477,                 2.1352,                0.84903,                0.94054,              0.0015288,              0.0015288,              0.0015288
                    241,                 1.5608,                0.66725,                0.85407,                0.79717,                 0.6767,                0.75115,                0.28947,                  2.163,                0.85646,                0.93573,              0.0015268,              0.0015268,              0.0015268
                    242,                  1.551,                0.66396,                 0.8569,                0.79403,                0.71859,                0.77518,                0.30768,                 2.1086,                0.85143,                0.93499,              0.0015248,              0.0015248,              0.0015248
                    243,                 1.5296,                0.65826,                0.85271,                0.78999,                 0.6967,                0.77084,                0.29343,                 2.1332,                 0.8517,                0.93461,              0.0015228,              0.0015228,              0.0015228
                    244,                 1.5988,                0.67363,                0.85064,                0.82094,                0.72906,                0.79601,                0.31385,                 2.0499,                0.82699,                0.92085,              0.0015208,              0.0015208,              0.0015208
                    245,                 1.5454,                0.66938,                0.84062,                0.83073,                0.71728,                0.78722,                  0.312,                 2.0636,                0.84384,                0.92647,              0.0015189,              0.0015189,              0.0015189
                    246,                 1.5048,                0.65093,                0.85513,                0.79658,                0.73626,                 0.7954,                 0.3269,                 2.0236,                0.81193,                0.91983,              0.0015169,              0.0015169,              0.0015169
                    247,                 1.4934,                0.64502,                0.85445,                0.79784,                 0.7284,                 0.7851,                0.31144,                 2.0721,                0.82582,                 0.9312,              0.0015149,              0.0015149,              0.0015149
                    248,                 1.5052,                0.64861,                0.85074,                 0.8268,                 0.7373,                0.79593,                0.31963,                 2.0373,                0.81773,                0.92471,              0.0015129,              0.0015129,              0.0015129
                    249,                 1.5504,                0.66279,                0.84254,                0.80852,                0.73102,                0.78662,                0.30753,                 2.1045,                0.83343,                0.93403,              0.0015109,              0.0015109,              0.0015109
                    250,                 1.5201,                0.64745,                0.85713,                0.80239,                0.72546,                0.77143,                0.30412,                 2.0706,                0.85126,                0.93184,               0.001509,               0.001509,               0.001509
                    251,                 1.6469,                0.68895,                0.86425,                0.80304,                0.72709,                0.77116,                0.31052,                 2.0466,                0.83726,                0.92807,               0.001507,               0.001507,               0.001507
                    252,                 1.5373,                 0.6545,                 0.8555,                 0.7786,                0.72499,                  0.771,                0.28743,                 2.1972,                0.86043,                0.94814,               0.001505,               0.001505,               0.001505
                    253,                 1.5529,                 0.6547,                0.84914,                0.82134,                0.71908,                0.78492,                0.30313,                 2.1267,                0.85576,                0.93788,               0.001503,               0.001503,               0.001503
                    254,                 1.5192,                0.65086,                  0.852,                0.79515,                0.72513,                0.77774,                  0.298,                 2.1838,                0.85201,                0.94928,               0.001501,               0.001501,               0.001501
                    255,                 1.5128,                0.64837,                 0.8496,                0.78729,                 0.6983,                0.75877,                0.28816,                 2.2012,                0.84932,                0.94451,              0.0014991,              0.0014991,              0.0014991
                    256,                 1.5021,                0.64345,                0.85047,                0.78134,                0.69961,                0.75434,                 0.2828,                 2.2018,                0.87162,                0.94205,              0.0014971,              0.0014971,              0.0014971
                    257,                 1.5685,                0.66718,                0.84454,                0.75064,                 0.6911,                0.73704,                0.26275,                 2.2885,                0.88287,                0.95134,              0.0014951,              0.0014951,              0.0014951
                    258,                 1.5515,                 0.6571,                 0.8562,                0.78532,                0.71335,                0.77093,                0.29222,                 2.1473,                0.85826,                0.93732,              0.0014931,              0.0014931,              0.0014931
                    259,                 1.5451,                0.65496,                0.85749,                0.78152,                0.70466,                 0.7671,                0.28486,                 2.1659,                0.85364,                0.93628,              0.0014911,              0.0014911,              0.0014911
                    260,                 1.5256,                0.64861,                0.85218,                0.77698,                0.74542,                0.78424,                0.29626,                 2.1784,                0.84136,                0.94119,              0.0014892,              0.0014892,              0.0014892
                    261,                 1.5273,                0.64691,                0.85104,                0.82025,                0.72775,                0.79256,                0.31841,                 2.0374,                 0.8181,                0.92195,              0.0014872,              0.0014872,              0.0014872
                    262,                  1.504,                0.64051,                0.84572,                0.77487,                0.68702,                0.74986,                0.28611,                 2.1281,                0.84883,                0.92901,              0.0014852,              0.0014852,              0.0014852
                    263,                  1.518,                0.65324,                0.84525,                0.79761,                0.72055,                0.77559,                0.30005,                 2.1038,                0.84662,                0.92705,              0.0014832,              0.0014832,              0.0014832
                    264,                 1.5203,                0.64741,                0.84798,                0.82344,                0.74172,                0.79294,                0.31983,                 2.0241,                0.83044,                0.91763,              0.0014812,              0.0014812,              0.0014812
                    265,                 1.4895,                0.62947,                0.84244,                0.79856,                0.73163,                0.78377,                0.31094,                 2.0983,                0.82585,                0.92409,              0.0014793,              0.0014793,              0.0014793
                    266,                 1.5284,                 0.6697,                0.85414,                0.78431,                0.70092,                 0.7628,                0.29779,                 2.1372,                0.84466,                0.92599,              0.0014773,              0.0014773,              0.0014773
                    267,                 1.5065,                0.65056,                0.84771,                0.82284,                0.72775,                0.78624,                0.31441,                 2.0395,                0.83017,                0.91966,              0.0014753,              0.0014753,              0.0014753
                    268,                 1.4726,                0.63462,                0.84815,                0.81853,                0.71466,                0.78439,                0.30807,                 2.0537,                 0.8404,                0.91984,              0.0014733,              0.0014733,              0.0014733
                    269,                  1.475,                0.64004,                 0.8446,                0.80005,                0.70353,                0.76994,                0.28651,                 2.1684,                0.86644,                0.93492,              0.0014713,              0.0014713,              0.0014713
                    270,                 1.5044,                0.64243,                0.84232,                0.82031,                0.70353,                0.78258,                0.30869,                 2.0783,                0.85098,                0.92507,              0.0014694,              0.0014694,              0.0014694
                    271,                 1.5149,                0.65298,                0.83556,                0.81265,                 0.7239,                0.78909,                0.31061,                 2.0787,                0.83717,                0.92612,              0.0014674,              0.0014674,              0.0014674
                    272,                 1.5109,                0.64581,                0.85177,                0.81899,                0.72251,                0.77281,                0.30355,                 2.0888,                0.83743,                0.93264,              0.0014654,              0.0014654,              0.0014654
                    273,                 1.4499,                0.62718,                   0.85,                0.81951,                0.73992,                0.79439,                0.31612,                 2.0599,                0.84156,                0.92762,              0.0014634,              0.0014634,              0.0014634
                    274,                 1.4595,                0.62883,                0.84048,                0.80584,                0.71793,                0.77838,                0.29274,                 2.1601,                0.86782,                0.93663,              0.0014614,              0.0014614,              0.0014614
                    275,                  1.472,                0.62986,                0.84241,                0.82182,                0.72446,                0.79098,                0.31584,                 2.0717,                0.83845,                0.92443,              0.0014595,              0.0014595,              0.0014595
                    276,                 1.4145,                0.62353,                0.84322,                0.81446,                0.70484,                0.77887,                0.30271,                  2.121,                0.86755,                0.93379,              0.0014575,              0.0014575,              0.0014575
                    277,                 1.4459,                  0.628,                 0.8371,                0.82302,                0.68259,                0.77522,                0.30301,                 2.0967,                0.87512,                0.92866,              0.0014555,              0.0014555,              0.0014555
                    278,                 1.4642,                0.63585,                0.84161,                0.82831,                0.70419,                0.78388,                0.31509,                 2.0372,                0.84087,                 0.9248,              0.0014535,              0.0014535,              0.0014535
                    279,                 1.4528,                 0.6238,                0.84111,                0.84019,                0.70534,                0.79311,                0.31861,                 2.0366,                0.81923,                0.92273,              0.0014515,              0.0014515,              0.0014515
                    280,                 1.4416,                0.61723,                0.84535,                0.82985,                0.72644,                0.79542,                0.31564,                 2.1013,                0.83221,                0.92622,              0.0014496,              0.0014496,              0.0014496
                    281,                 1.4971,                0.64164,                0.84483,                 0.8293,                0.72175,                0.78993,                0.32025,                 2.0423,                0.83293,                0.92064,              0.0014476,              0.0014476,              0.0014476
                    282,                 1.5168,                0.65199,                0.85231,                0.83048,                0.71531,                0.79229,                 0.3255,                 2.0415,                0.81793,                0.92271,              0.0014456,              0.0014456,              0.0014456
                    283,                 1.4845,                0.64424,                0.85257,                0.83666,                0.72775,                0.80254,                 0.3264,                 2.0815,                0.82137,                0.92529,              0.0014436,              0.0014436,              0.0014436
                    284,                 1.4542,                0.63242,                 0.8469,                0.84263,                0.70288,                0.78609,                0.32057,                 2.0711,                0.84243,                 0.9288,              0.0014416,              0.0014416,              0.0014416
                    285,                 1.5194,                0.65068,                0.85136,                 0.8262,                0.72801,                0.79542,                0.32478,                 2.0457,                0.81999,                0.92354,              0.0014397,              0.0014397,              0.0014397
                    286,                 1.4409,                0.62579,                0.84738,                0.79625,                0.72644,                0.78083,                0.30495,                 2.1075,                 0.8231,                  0.931,              0.0014377,              0.0014377,              0.0014377
                    287,                 1.4592,                0.62866,                0.84207,                 0.7905,                0.73343,                0.78601,                0.31473,                  2.037,                0.82169,                0.92101,              0.0014357,              0.0014357,              0.0014357
                    288,                  1.438,                 0.6305,                0.84441,                0.81088,                0.73364,                0.78635,                 0.3135,                 2.0588,                0.83991,                0.92611,              0.0014337,              0.0014337,              0.0014337
                    289,                 1.4478,                0.61872,                0.84084,                0.81078,                0.73887,                0.79026,                0.31934,                 2.0489,                0.81857,                0.92265,              0.0014317,              0.0014317,              0.0014317
                    290,                 1.4428,                0.61249,                0.84172,                0.80946,                0.72567,                0.78495,                0.31351,                 2.0729,                0.83407,                0.92633,              0.0014298,              0.0014298,              0.0014298
                    291,                 1.4625,                0.62903,                0.84181,                0.78531,                0.70618,                0.76406,                0.29683,                 2.1116,                0.85437,                0.93223,              0.0014278,              0.0014278,              0.0014278
                    292,                 1.5153,                0.64261,                0.83984,                0.80526,                0.71441,                0.78309,                0.30731,                 2.0846,                0.84184,                0.92456,              0.0014258,              0.0014258,              0.0014258
                    293,                 1.4496,                0.62315,                0.83999,                0.83891,                0.71139,                0.78749,                0.31967,                  2.021,                0.82632,                0.91831,              0.0014238,              0.0014238,              0.0014238
                    294,                 1.4471,                0.63527,                0.84406,                0.80922,                0.71073,                0.77804,                0.31244,                  2.055,                0.83321,                0.92472,              0.0014218,              0.0014218,              0.0014218
                    295,                 1.4537,                0.62749,                0.84199,                0.80992,                0.72781,                0.79349,                0.31135,                 2.0951,                0.82341,                0.92789,              0.0014199,              0.0014199,              0.0014199
                    296,                 1.4238,                0.61831,                0.83712,                0.83557,                0.73168,                0.80198,                0.32447,                 2.0189,                0.81794,                0.92149,              0.0014179,              0.0014179,              0.0014179
                    297,                 1.4065,                0.61428,                 0.8426,                0.82775,                0.74411,                0.80736,                 0.3277,                 2.0232,                0.80395,                0.92188,              0.0014159,              0.0014159,              0.0014159
                    298,                 1.4859,                0.62918,                 0.8392,                0.82204,                0.72317,                0.79044,                0.32193,                 2.0633,                 0.8064,                0.92298,              0.0014139,              0.0014139,              0.0014139
                    299,                 1.4876,                0.62847,                0.84379,                0.82651,                0.75524,                0.80856,                0.33054,                 2.0139,                0.80734,                0.91958,              0.0014119,              0.0014119,              0.0014119
                    300,                 1.4535,                0.61821,                0.83918,                0.81269,                0.75815,                0.81066,                0.32974,                 2.0281,                0.80556,                0.92072,                0.00141,                0.00141,                0.00141
                    301,                 1.4429,                0.61555,                0.84291,                0.82153,                0.73506,                0.80331,                0.32799,                 2.0393,                0.80974,                0.91964,               0.001408,               0.001408,               0.001408
                    302,                 1.3753,                0.59462,                0.83777,                0.80194,                0.72869,                 0.7905,                0.30942,                 2.0839,                0.83802,                0.93027,               0.001406,               0.001406,               0.001406
                    303,                 1.5051,                0.63472,                0.84751,                0.80317,                0.73971,                0.79233,                0.31556,                 2.0624,                0.83178,                0.92641,               0.001404,               0.001404,               0.001404
                    304,                  1.474,                0.62976,                0.84198,                0.79849,                0.71139,                0.78314,                0.30236,                 2.1387,                0.83458,                0.93408,               0.001402,               0.001402,               0.001402
                    305,                 1.4567,                0.62939,                0.84195,                0.80509,                0.73495,                0.79419,                0.31309,                 2.0871,                0.82115,                0.92772,              0.0014001,              0.0014001,              0.0014001
                    306,                 1.3846,                0.59757,                0.83702,                0.81215,                0.73168,                0.79649,                0.31042,                 2.1065,                0.83194,                0.93227,              0.0013981,              0.0013981,              0.0013981
                    307,                 1.4674,                0.62062,                0.83577,                0.81945,                0.73069,                0.79161,                0.31093,                 2.1362,                0.82307,                0.93572,              0.0013961,              0.0013961,              0.0013961
                    308,                 1.4882,                0.63032,                  0.841,                0.84045,                0.73102,                0.80163,                0.32605,                 2.0766,                0.81623,                 0.9259,              0.0013941,              0.0013941,              0.0013941
                    309,                 1.3885,                0.61079,                0.83973,                0.82326,                0.71331,                0.78945,                0.31052,                 2.1181,                0.82797,                0.93151,              0.0013921,              0.0013921,              0.0013921
                    310,                 1.4677,                0.62056,                0.84143,                0.82275,                0.73364,                0.79451,                0.31397,                   2.09,                 0.8195,                0.92668,              0.0013902,              0.0013902,              0.0013902
                    311,                 1.4312,                 0.6159,                0.83836,                0.82493,                0.74934,                0.79753,                0.31888,                 2.0616,                 0.8314,                0.92454,              0.0013882,              0.0013882,              0.0013882
                    312,                 1.3963,                0.60505,                0.83552,                0.82149,                0.74476,                0.79778,                0.32121,                 2.0795,                0.82417,                0.92602,              0.0013862,              0.0013862,              0.0013862
                    313,                 1.4565,                0.61916,                 0.8441,                0.82062,                0.75131,                0.79962,                0.32393,                 2.0518,                 0.8182,                0.92678,              0.0013842,              0.0013842,              0.0013842
                    314,                 1.4505,                0.62303,                0.84252,                0.80014,                0.74149,                0.79668,                0.31623,                 2.0727,                 0.8309,                0.93399,              0.0013822,              0.0013822,              0.0013822
                    315,                 1.4204,                 0.6116,                0.83938,                0.81779,                0.75458,                0.80769,                0.32026,                 2.0817,                0.84624,                0.93318,              0.0013803,              0.0013803,              0.0013803
